label,sentence
1,giving meg guitar lessons I promised jons over too 
1,Listening to &quot;Head First&quot; by Selena Gomez. 
1,"@ScottGiorgini love, good health and a "
1,"@JaneHungOz yeah maybe, if I figure out how I did it without noticing ;-) there are lots of trends in here, what is one more? "
1,"@sarahpittman You're welcome.  Hope you had a great weekend! Can't believe how fast they go, lol."
1,"I just woke up and...I guess I'm going to work on my Temari app. I have strawberry fruit snacks, so I'll eat those for breakfast. "
1,I have had a lovely afternoon 
1,"@cecilshun wow. first of all, welcome to twitterland... "
1,@KidsAreHeroes I love this and great advice 
1,thanks  @LionsRugbyTeam
1,"fantastic pictures collected from over the last 24 hours, IRAN. http://twitpic.com/photos/madyar  absolutely brilliant thanks "
1,@hikkiamigo yes I'm a Nicole fan and I live in Taipei 
1,@Jonasbrothers im buying it in 58 minutes   
1,@Kitty1876 hmm.. i did not..i guess I'll be there!!!   thnx for the heads up! #SMTB
1,@babydestiny24 aw thanks! UR THE BEST 
1,@Great_Dark_Lord  Ø¨Ø§Ø´Ù Ø¯ÛÚ¯Ù Ø§Ø³Ù ÙÙÛ Ø²ÙÙ
1,@chrisbrogan Expand please 
1,@awesomeashley9 me too!!! 
1,@MsMartinez2you Thank you!!  
1,"@ashleytisdale ahhh i'd like to have the american MTV, I only get the german version!  As I earlier said, i'll have to become american ;D"
1,My dog has stubby little weak sauce eyelashes... Like me! 
1,my hair for tonight  xx http://twitpic.com/7jm9e
1,"oooh, i love the way i am so incredibly smart about everything  YOU GOTTA LOVE ME, HUH? just sayin..."
1,"I be up in the gym, just workin' on my fitness!! "
1,"WOW! Lines, Vines and Trying Times is number one on iTunes! @JonasBrothers  LVATT"
1,@nickjfrost Never did send you a Titty Twister Tee!!! Do you want one? 
1,@lbraun2000 Black pomme t-shirts are a must. I am tempted to create one in cafepress just because!  
1,has found the perfect dress for tonight 
1,I love that Twitter's downtimes are always when I'm not using it  Always favoring my timezone
1,I got twitter on my iPod! 
1,making homemade chocolate chip pancakes 
1,Just finished taking a nice long walk 
1,OH HEY LIE IN! Snotblocks and Michael McIntyre's comedy roadshow time 
1,5 G's http://bit.ly/15NXOp  ohhh yeah 
1,Back from meeting with Brent now in internal corp meeting with the always awesome Alia Fu 
1,Writing about Potter... Awesome! 
1,@HiChi23 Have you tried African drumming? Djembe's are a wonderful instrument  Dragon Blessings Xxx
1,@rhonda_ NO!! Crazies! I bet we know some of them! Hahaha. Chat whenever I should have Internet tonite 
1,"@bantamspectra well, I'm ALWAYS interested in free books!  #spectra1000"
1,"@KymbaKat @sammoran  Wow~That's a big plane, and with the suites being 212cm long, they can even fit a 6'2'' banana comfortably! "
1,@rockdj79 You must install the twit app on FB. When you update FB it transfers to Twitter... 
1,@sahalmerchant ye ye 
1,Going home. 
1,"@devondaley @amandasena - they're buff, as in legs are hugh! ie marines (at defense meeting) - gotta love it but i am squashed! "
1,http://twitpic.com/7jm9s - my precious magazine collection. 
1,@ThisIsRobThomas I think you should earn bonus miles traveled by car 
1,Anybody wanna meet up with me at BAM? I'm getting a book 
1,@ronanofficial Can't wait for the show tonight - see you there!! 
1,many followers! thank you for follow me people 
1,@ZacLevi you're back! whew. thought we lost you haha. 
1,first I made the ultimate chocolate cake - today is a cheesecake   I love my chocolate 
1,Highway On My Plate!!! TV brilliance 
1,@SUMMERgoneCRAZY AAAAAAWWWWWWWWWWWWWW!! lolz dat so sweet 
1,"#IranElection,, Tehran,, #140conf,, #haveyouever,, Mousavi..      FOLLOW ME PLEAASE  X X"
1,@trianglman feel free to DM me if you'd rather not take up your whole twitter page on the issue 
1,@StephNBC13HD LOVIN' the &quot;stinkin'&quot; hot temps forecast. It is what it is and somebody has to tell it  Great job!
1,busiest day of the week mang! 
1,@lizzie123x all you girls are so lucky to be filmed for jimmy kimmel lol 
1,@NickkkJonasss I had a great time at Wembley last night.Thank you so much  My fave song on the album is btween Black Keys and Much Better.
1,"the things I cannot change which are my wants, but strong enough to understand what I don't need to change which are my needs. "
1,If you put #squarespace in a daily tweet you are entered to win a iPhone gift card. @squarespace.. Winners annouced daily 
1,picked up my wedding invitations today 
1,I was just introduced to blues metal  - http://bit.ly/3HAHn
1,@Larry_Keigwin I can't wait for your classes at Peridanceee 
1,"@greatwithcoffee from the ktsummer article says jk girls are the dreamers, the soulful ones, the sly ones   "
1,Having my aftertoon coffee 
1,"working on new stuff, really enjoying learning Illustrator "
1,had lemon poppy seed muffins for breakfast... mmm... 
1,@Ferreira You definitely should. It always lifts up the team spirit in the office 
1,@vivinyvil bro! me &amp; hilda wanna hangout 2morrow! wanna join? we're gonna cheer u up!! please say YES! 
1,Looks like you're all enjoying the Â£5k links promotion. Remember it's on all week 
1,Back on internet after some 30 hours.. good to be online 
1,"@peteyphoto yes he does. FYI, tutor me on your editing! "
1,thanks sis for making my day. 
1,Has made it to 1 year with #MrSykes and it feels good... 
1,@myasmine You're free to visit whenever 
1,@Richardlunn Hmm dying.. just close the eyes and hold your breath slightly it makes a good effect 
1,"@DJMaya Well, it's sunny and nice outside, so I guess that's good! &amp; I just finished my English exam. "
1,I only love u. 
1,"I watched The Notebook, I love it !, it is my favourite film ever ! It made me cry so much. I would marry it if i could - i'm joking lol "
1,@DVBL Good morning 
1,i need to pick up before i go out today. i feel kina shitty i need some adderall cause it always kept me up &amp; cleaning. now somw coffee. 
1,@Fink_Ployd The ThatchedHouse  www.thatched-live.co.uk/ looks like fun. xD  THX for following us 
1,@KelliSwan The best source is twitter.  Look for those in green that I'm following. They will lead you to more. Search #IranElection.
1,In the best moment of my day: eating breakfast! 
1,heading out - tweet ya later... I'll tweet my links &amp; then go!!! 
1,@calebgardner Its soooo much fun   Btw - adorable picture - is that your kid? 
1,@jeremewong this was where i stayed previously. the homepage is a wallpaper itself  http://www.kandooma-maldives.com/
1,"@srukrish I'll be free for a couple hours tomorrow evening, before diving into EDC. Send me a DM or mail me, will come online "
1,"i flew half way around the world to go to the gym with my mother and spin. well, there's the tapas "
1,"I'm feelin weird cuz i'm happy and sad. at least i have music to chear me up. btw- i'm writing a new song, its a ballad... "
1,"Hoping to keep people updated on the the way my testicles rule my life - good and bad !  Today: large, heavy and needing some action "
1,@valenTINERZ when isn't that the case ... Seriously? LMAO .. O yeah BTW I finally put the pics on myspace 
1,today is gonna be a better day. Off to class I go 
1,so does coffee 
1,@MakingSense 18 
1,@RuddockMH aw thanks! I love Viigo 
1,@wright1foru Oh WOW that sounds great!  x
1,"@sonalbee Nice! How fun. I'm a morning person now too...but im in spain working on NY time, so my mornings start at 3pm "
1,@EmilyMarieox i can't wait to hear all about it  xxx
1,theres exactly 1 week left! hopefully me and @scarrrr are doing something fun todayy 
1,@johnmcginn Your welcome...sounds do-able 
1,wish i was snugglin with Huddy right now!  
1,Grocery shopping! Hopefully its not 500 dollars this time 
1,watching The OC YES 
1,@beccarr_mcc no it really wasn't and she was a wee bit fat too :S. aw good im glad to hear you're feeling better 
1,"@yoonjlee That's awesome, Yoon! Pretty cool to reune with both Hillary and Madeline every 5 years, no? "
1,"@Flaviazza i hope 'grazie' is the apt word for me to use, unto you... "
1,@ourladyj Congratulations on the new nephew. 
1,"@JeffIrfan Oh wow, they're so pretty! Hahaha! Any idea where I can get them? "
1,@mikeyway http://twitpic.com/7j4ra - where can you buy this??? i wont drink the pop i just want the bottle! 
1,@leftoverqueen you will need either pectin or agar or you will have a very saucy end product. 
1,@mikeyway http://twitpic.com/7j4ra - where can you buy this??? i wont drink the pop i just want the bottle! 
1,"I'm gonna get ready, mail a letter, then get some breakfast at Caribou.  Maybe going to gym later, who knows."
1,@aquasulis i finally found a good image  which is ultimately less work than the real thing
1,Annnnnnnnd my new (and 1st!) iPhone 3G S 32GB white is on it's way to me!!!!  I'm just a bit excited. hehe
1,Thanks to @storylet @ShinylVinyl @shanti45 for the props and blips  â« http://blip.fm/~8bkdm
1,"done with the researches,  tired already, wants to sleep. "
1,"@zxed Stuck in iPhone development jail, huh? Sure you don't mean iPhone development paradise? "
1,"@bellaarsenault well, I wouldn't be talkin'. I must be better than you. "
1,@JSharp84 you know you ain't working out unless you making bottles.. lmao.. How does it feel to have someone come at your neck??? 
1,"@ste1164 Lines, Vines &amp; Trying Times - their new album  + OMG it was the best concert anyone could ever go to!  and McFly played too! "
1,Cairns in 20 minutes  bed here I come!!!
1,back from his disconnected break.  always good to unplug every once in a while 
1,@marina2325 here I am to push You up 
1,good night..The day's over i need to sleep na .. 
1,Lachlan just called to tell me happy birthday and to ask what I wanted. 
1,LVATT should be #1 'trending topics' 
1,@B0LT0NWANDERERS fanxs  totally appericate that if thats how you spell it 
1,@merslater We're gonna do all of 'em 
1,I Dont Love You On Scuzzz &lt;3 
1,"At VBS with Stew, Jay, Meg, and Sam. Haha "
1,@imari07  me too. but couldn't decide what fic to look for
1,@opensrcsociety well i don't feel bad about it that's for sure. 
1,"@Jonasbrothers No guys, thanks to you, you're album is awesome  I love you!! You're our heroes!!  "
1,@laura_moore YESSSS!!!!!!  you have no idea how much that excites me! ILY 
1,@bythekilowatt aw lol. i'm just sorting some pics 
1,"JUST for me  Not only do I feel special, now the whole village hates me for cutting of their phones lines for 4 hours. Oops."
1,@edeyking_t did your friends enjoy it? 
1,listening to the Lovell Sisters. getting ready to go to the lake! 
1,http://twitpic.com/7jmg5 - Did I mention I got my teeth cleaned last week-end. Look at my smile 
1,@IngridGerdes so miss environmentally concious  ...check out this website. Pretty cool stuff...http://www.greenplanetbottling.com/
1,"has posted 1,200 useless Tweets about his life and company. I hope you enjoyed reading my daily rants and witticisms thus far! "
1,==&gt; &quot;He that waits upon fortune is never sure of dinner.&quot; - Benjamin Franklin http://bit.ly/9VnJG 15k what is for dinner tonight? 
1,tired  Good Night &lt;3
1,@eiricbachtiar hahaha.. It's okay bro as long as u got money comin' at ya 
1,@sparksthetoby Aww but you'll be back soon no? hehee Have fun tonight 
1,@KristenJStewart *is jealous* of course! haha 
1,"Michael Jackson, Bebe &amp; CeCe Winans, Sting, Deitrick Haddon, Salvador, Souljahz/Washington Projects, J. Timberlake, Hillsong 2 name a few "
1,@_CrC_ thanks for the rt I got much need love from fellow BH! 
1,is keeping Nate &amp; Evan. (: I knew they would miss me 
1,wishes she was on another session 
1,Our new featured bloggers are now on our site www.empoweredmommies.com! Pediatrician and obgyn contributors coming soon! We're growing 
1,@Ali_Sweeney  Hey you're on People.com!  
1,@pe_luv_yunho hi^ ^ im'cass VN too  nice to meet u :x :x
1,"and in the words of nicole &amp; jenna... melted mars bar, heaven on a plate, "
1,@Kiim236 buy me something lmaoo j/k miss u pooh bear!! listening 2 music 
1,@IHMG Ain't that the truth.  What was I thinking. 
1,"@phaoloo : I've been sick, but now I'm getting better... Nice to see you here too! "
1,Loved the long wknd it was...5 days  bt it is back to skwl tom ;-(  i onlt have 2 exams left then it will be a week of school.
1,NEW JONAS BROTHER CD OUT TODAY!!! 
1,Good morning.  gettin ready.
1,@stuckeydrs thanks! I appreciate that. 
1,"well, a little pull here and there, and within an hour, my room has no wallpaper anymore! "
1,"@cr8en I'm psyched.  It's not a funny interview, but great content.  Gives u a  glimpse into a rags to riches to rags to I'm okay story "
1,I need to buy a pink skirt and lots of new tights and some lovely floral shoes 
1,"@Fire_flybot OOC: Oh, really? That's great, could you send the files whenever you're ready? "
1,@Xanneroo See if u can come tomo cause I'm on set tomo 
1,I want to support the People of Iran.  But I have no Green photos of me.  This is as close as I could get. Hope it works for all of you! 
1,"good morning to you, good morning to you--we're all in our places with bright shining faces...Good morning tweeters! "
1,@tboetig Mine shipped last Friday and will be in by this Thursday! 
1,"@mileycyrus i am definitley definitley getting tickets for your concert in december, at manchester evening news arena  i love ya! &lt;3xxxx"
1,Just woke up. Texting emily. Goin out to a few places today. 
1,"@rtista I would, if I could! "
1,@sakisrouvas You must have gone to summer holidays. Wish you a good rest!  But don't  forget about us. We miss you.
1,"@MaddyFatty     That cracked me up.  Basically, if you want to feel GREAT about yourself, go to an amusement park."
1,"oh so neat! a word cloud generated using your follower's bios: http://is.gd/13vrD i like that food, media and love prominent "
1,@MackCollier I was tempted to comment after your IMU thing yesterday. Then again most in US sound funny to me 
1,@askbillmitchell doesn't Def Leppard sing &quot;Pour Some Sugar on Me&quot;? Any country girl will stand on a bar &amp; dance to that! 
1,@Orlo556 There is at least one of us in every state 
1,"@finding_jay  checked out the recipes, think I'll try the parfait this week "
1,@hollyaberry Pack light _ it's warm here! NACDA convention staff 
1,"I'm playing guitar with Mary,yay,it's so great "
1,On my brothers iPod touch 
1,"Its. Too. Warm. I actually think I'm melting. Other than that, a very good day "
1,has finally tracked down The Pirate Movie. She cannot wait to watch its cheesy badness 
1,happy birthday nan  nice sunny day today  i was pleasently surprised
1,Right. So. This is a 20-ounce coffee sort of morning. Who's with me? 
1,"@gabvirtualworld Fortunately for you, you have no idea what overdoing it means for me "
1,"@hamperium just tell @pegasus_girl not to tweet @mikvdham! you guys aren't 2.0, you're 3.0!!! Enjoy a lovely evening  Roz's cottage rocks!"
1,ok ppl I'm gna shiny-shine my car now  the sun is wake up so time 4 cabrio ride  ON AIR: Baby Bash feat T-Pain - Cyclone
1,Sitting in lab playing with DNA...and laughing at my lab partners...still a great day 
1,"@mamberdoll - you are alive! LOL Glad to hear you had a nice bday race  Will indeed call you later. Ah, the classic - the telephone ;)"
1,"@lisaann518 Glad you had a nice time, Lise! I didn't even know you were going!! COOL...I need to get down there again sometime soon! "
1,"@stefannava @LiquidWeb Stefan bud, how do I get some traction on my LiquidWeb support tickets? "
1,watchin tv cuz wy's taking a little nap 
1,She txt me back. 
1,@AreloZ That's fine.  Don't fall asleep and miss your flight! That'd be bad.
1,@yadikeith Wow Y! You are on FLYing FIRE! Go You! 
1,on the way hooooooome 
1,@Jonasbrothers the new albums amazinggg 
1,@cgc09 Rick Pino* my bad 
1,@Amy_G_X oh you're on  LOL xx
1,"LVATT is out today in the USA! Yeah.. Go buy it now, or now or now - just buy it!! Buy, 1, buy 2, buy 10 whatever just buy it haha "
1,"@AceyBongos They were great at Download, you won't be disappointed.  Are you going in your 80 hair metal outfit? "
1,Just checking our seedlings. They're looking good! The corn and squash are particularly happy 
1,I'm Back home  More revision 2nite ready for my worst exam yet :S
1,@kellyanncollins Glad you're feeling better.  Key are usually in last place you remember them plus two places. Try there. ;-)
1,@ceciliepoulsen is here 
1,@charessespieces You can do it!  You're a smart cookie.
1,"Well, lots to do today ... One thing getting my business cards from Kinko's .. oh they gonna look so COOL! "
1,"have been walking round brighton in the sun  i genuinely don't think anyone in brighton works, everyone's flopping around all chilled out."
1,"Call me Komodo Dragon, or KD for short... "
1,Headed to the tunnel! 
1,"my cavity is gone now! Just enjoying my fun slim-fast shake, its actually not too bad "
1,@violahou did you buy the jonas brothers new album? 
1,@Sindulgence Would if I could sweety. 
1,"@AnniJB whoa, really? "
1,@ijusttweeted welcome to every day of my life.  
1,@shandreen I can confirm the @the_apostate is not misrepresented he is a very naughty boy 
1,@JohnoSal I am so voting for you to stay on!! how dare you think of going home! 
1,is about to sleep now. need to wake up early again so that i can go home early too 
1,@MiriamHalahmy how do you fly by the seat of your pants and do you need a licence? 
1,hey it's Jeff  http://aweber.com/b/1huHV
1,@fansitesnetwork you already set me up 
1,oooh i won another trophy in farm town! 
1,@MahoganyDre yeah...maybe ill come by and visit.  Get the backyard ready.  Ill bring a 6 pack and some wine 
1,@djgera lmao cuz u arnt following me!  I kno its been years!!!  We need to fix that  http://myloc.me/420w
1,@IamJoeBeastmode having fun in dallas? maybe ya'll can go to houston and say hi to my aunt 
1,"@mysecretrealm great to have u along   If u want some help, i have a report here re: getting your 1st 1k followers: http://tweetmygift.com"
1,Celebrating our anniversary 
1,@ggmxo ditto! aha :/ http://bit.ly/uYAn5  - this ones pretty good! 
1,@thais_smp DEMOOOOOOOOONIO 
1,watching my fav film. 
1,I'm Pulling an order for grading submission. Looking out the office window 
1,350 subscribers  Pretty excited esp since I hit 340 3 times haha.
1,Mornin folks.@ home w crunch 2day while @marquisbeactwin earns sum money  need 2 meditate this morning. My sister's testing me already :-/
1,@Georgina93 yay  but yu have loads to do!!!! your birthday! harry potter! leavers assembly! induction day! prom! loads  xx
1,@SimoneLesley aww cheer up sweetheart!! 
1,@SMartin2011 JUST WITH MOM AND MY LITTLE SISTER 
1,gettin ready for sis's graduation 
1,That fake Tom Fletcher is so crap!! Its @tom_fletcher thats FAKE....its obvious that @tommcfly is the REAL ONE!!!  Xxxxxxxxxxxxxxxxxxxxxxx
1,@Tuskawilla56 Feel free to come on over here and do some cleaning!! I have plenty...lol 
1,"@relativesanity I installed it on a little external disk.  Getting some work done now, but will play later "
1,"2 years ago today I broke my poor little pinky finger - it's all kinds of mangled looking, but at least it works!  "
1,@DigitalWoman - Welcome to followers from Webgrrls International! Great to see you here! 
1,"crazy, crazy day...Multiinfluentials launch! "
1,@willy_joe cool! you'd probably be able to get the Blackberry Tour. looks like a pretty cool phone 
1,"@jodiemim Yeah, I just can't do a backpack because my back gets way too sweaty "
1,@Jonathannum1fan Good morning. 
1,Done with the whole replying thingy. Imma watch desperate housewives now 
1,Easiest test  west hollow noww
1,@JennaALeBlanc Congrats Jenna   I am sooo proud of you!!! you did ittttt!!!!!! sexyyy timeeeee &lt;3 xo
1,"Un-pierced his ear, bought a good needle and some stuff to taper it. "
1,@TissieTC are you by any chance bored? 
1,Thunderstorms!!  Sooo excited 
1,"@hambers Ha Ha you out of trouble? i think not mr ;) Am lovin it ! Its so so nice, all worth it "
1,@Colabs See http://Colabs.us  Shall we collaborate?
1,@Silversea23 just stating for the record so folks can feel free to ask me as well should they want. only fair 
1,@bobbythomas1  I just saw that for the eighty-millionth time the other day and it was STILL hilarious.. &quot;how'd they get on the ceiling?&quot; 
1,@beckie_illson So did Tam and Steve. Thank you very much 
1,"@chia_wombat In my crayon box I have red violet, violet red, magenta, fuchsia and cerise. All in the mulberry family. Sienna stands alone "
1,@LPL_x people jumped me 
1,just failed the math exam 
1,@racheljuca ^^ -A MuiÃ© + forte do meu Twitter! 
1,Just got a Haircut!  :L Anyone want a free School Show ticket? 
1,@blaine Just like laconi.ca for micro-blogging! 
1,@RealBillBailey gutted i couldnt get tickets for your show tonight in manchester  but have a great one!! 
1,back and alive  
1,"I've made it through the day, with no more injuries! "
1,"Don't Charge Me For The Crime- Jonas Brothers.....it's different, but cool.  Ok, now it's Turn Right. Ahhh, beautiful. "
1,@rosiesiman -- glad we got to hang out! just learned the danger of tweeting people's names without space for context. i'm startin rumors! 
1,@invisibob yup. I'll start planning my trip now... 
1,@Just_angie love that song  Cassie&lt;3
1,I HAVE AN URGE TO LISTEN TO BRIAM ADAMS.  
1,just back from a lovely day at school brain freeze with alisha and arguing in textiles with india  now ready to enjoy a nice sunny evening
1,@eoghanquigg you were great at the boyzone concert 
1,"@kayliem well... I dont like coffee in general, so salty coffee would be disgusting! Hope your day gets better  smile!"
1,made a monkfish dish from jamie olivers book  loovely
1,want's a new job as PA to someone famous! I would be sick @ that job! I can do it!  xx
1,@RobertHay Busy? That's fine. Send up a smoke signal from time to  time  or targetted carrier pidgeon.  LOL. Hope your making $$$ :-D
1,"@roadswebothknow Aww.  Well, that's good!  Okay   I have class from 1 to 5."
1,@scattermoon Love the way your hair is tousled in that picture 
1,"Have you checked out on-line only lit mag http://fivedials.com/fivedials ?  Also, give 'em a follow @FiveDials - you know you should! "
1,Amiiiin... Really really big big big thanks  @silmy @prakasita @litadiarist @GindaDilcifa @gilangshanahan @prinintasella
1,@_CrC_ Thank you  How are you today? I hope your having a great morning!
1,@saragibby must be somewhere in Canada or we can establish Atlantic-Daylight-Time-Tuesdays and then it would be here too 
1,good night here in the Philippines and good morning to the other side of the world. 
1,@torind go buy ghostbusters for the Wii today 
1,http://pupe.ameba.jp/profile/6L62DiIgkx1g/ also I have a seriously cute outfit right now   
1,asks whats on tap for you today? I have an artisan friend coming over so I can get her online!  http://plurk.com/p/11edct
1,"@chrisbrogan Chris, did you mean social cues or social queues?  There are probably concerns with both, I'd imagine... "
1,good morning everyone!  hope every has a great day  #BSB
1,@GDhuyvetter the next one is dinner at Boneheads  Will be giving out BlogWorld info and Disc's to the event. So excited.
1,"Sometimes, a man's got to do what a man's got to do. PÃ¥ jobbet "
1,"@itsabouttea Thanks, anything to persuade people to drink tea  Great article btw!"
1,Best wishes to everyone's day. 
1,"okay, maybe i'll stop now all my LVATT tweets ........ maybe a couple more............ HAHA "
1,@CheapTweet Aw man!  Not good to know w/ me on a DIET!!  But...I might indulge. 
1,"@Jonasbrothers Ahhhhh, i am getting it today with my friend, i am so excited!!!!  I love you guys "
1,"So excited, last night was the 1st time  since dating Brian where there was no mention of the weather! I guess things are progressing "
1,&quot;Boy do i hate it when you reach out to ppl via email and they don't respond in this business(music)....oh well such is life 
1,@karshka Crossing my fingers for you guys.  I HOPE HOPE HOPE he gets it this time.  
1,@wolever &quot;open -a&quot; is where it really shines.  You can alias yourself up a bunch of shortcuts pretty quickly. 
1,"@ThisIsLilWayne omg i have a picture that i badly photoshopped and it looks like im standing next to you, and i really want you to see it "
1,I think we can officially call @KHart09 the Queen Bee  We're having another boy!!!
1,@kelownagurl ahhh...yes. duh.  
1,OASIS TOMORROW  doing english homework though 
1,@italiabella210 Whoo hoo! How do you like it? R u switching from a PC or laptop? It can be confusing at first- but well worth it.  
1,@christin821 I am moving today too! 
1,Nice one. Have a great day  RB: @SpinningDiscs: &quot;Tonic â If You Could Only See......  Shout Out &amp; Thanks: ... â« http://blip.fm/~8bkjm
1,Got my credit card today 
1,"@markdudlik Dunno... I'm guessing the same as they prob won't have time to make some alternates. Good idea tho, maybe I'll make a couple "
1,@dermotcasey Two chapters when I was 12 and haven't revisited since.. 
1,Just woke up. Rosemery and Raiza are in school til 1:30 then poooool 
1,@502MS Share on 
1,everyone go pick up lines vines and trying times by the @jonasbrothers today! its amazing!  #LVATT
1,"Pixar making Monsters, Inc. 2, Cars 2, and Toy Story 3.  Awesome!  Not sure why that's so exciting to me... "
1,@OurLadyPeace Excellent Song 
1,Today is a great day! Not a bad day like i thought 
1,today's fortune: Simplicity and clarity should be your theme in dress... NOT! 
1,I'm quite happy at the moment  bitter sweet that I'm leaving in 2 weeks though.
1,"Mark your ownership with an Art Deco Bookplate  Just listed, http://bit.ly/UpwIR"
1,"@JoyJude Gee, that's weird! Bella helped me vote using my 4 e-mail accounts yesterday and it worked! HAHA! What's your pretend age? "
1,@wimjimjam hahaha! Well all I can say is... YOUR BABY'S PENIS IS GONNA MAKE YOU HAVE A SORE BODY! Mine is gonna create sweet music 
1,@crystallmeth haha omg i was thinking the other day and remember in 9th grade when we had fcs together and she always confused us 
1,"@PatsyTravers LOL, you must be soo happy!!  xo"
1,@Arroxane @cherimullins A lot depends on how well you train the developers. It's been an ongoing struggle for ages. 
1,and now go shopppppppping  ROFL!!!!
1,Project migrated from CVS to SVN. Finally! 
1,"Ughh I hate that I wake up so early when I drink...aren't you supposed to sleep forever? Haha oh well, foods time "
1,@jmauricio1 the scandal...the titties on san pedro...and the booze!!! HA!! 
1,@schzimmydeanie The pimp in all white plus a cane tweet made me smile. Thank you for sharing. 
1,@hannaht &quot;Just announced: Hadouken! on sale this Friday at 9am!&quot; 
1,@dasarge ha ha talk to chris (@imtheniceguy) about lasagna he made it  it was goooood too!
1,@Kira91 yes u r.... &amp; a cheap one tooo.... 
1,Auntie to ELEVEN!!!!!! 
1,love is in the air  &lt;3
1,Lots of work to do today. Brining positive change to the world can be very time consuming! 
1,And now its hottt and sunny. i REALLY like it here  trying to convince fan to move here NOW!
1,@shaunspalding tis mine... my boss actually told me to stop working and open/transform it.. because he was excited 
1,@5chw4r7z I went to Anderson High School. Are colors were even Orange and Black... 
1,done doing my assignments for tomorrow!.heh  need to rest now.. ciao!     ~~no boundaries~~
1,just got back from a little shop called Electrofix got a reel to reel on order and came home with a Focusrite tone machine 
1,Trying to work out how this all works 
1,I HAVE A SUDDEN URGE TO LISTEN TO BRIAN ADAMS.  &lt;3
1,@Trivs awesomeness--LOL 
1,"@Sundi_MOZ I'm actually both virgo AND leo, because of the day and time of my birthday. "
1,Good Morning Fam. Fully recuped from the weekend. Ready to do it again  It's so hard to be a Knight!!!! Make it a great day!!!
1,is thinking its b-fast time. taking gma shopping today  practice later. can't wait for tomorrow!! 
1,Que lindo *--*' LVATT nos trending topics 
1,@karenblakcullen yea he did! he is pretty hot BUT nick is always my no.1 
1,"@maialideth if they did, couldn't you dms just order them to give you the GC?   #squarespace"
1,days off are nice 
1,"@peterfacinelli I think you're going to be able to do it! Everytime I look, you're up a good 20,000! I'm crossing my fingers "
1,@nikkibop twit pic plllease  hahah sat yes or no.. who is coming you or @cupcake_nyc??? let me know 
1,@urban_nerds I'll do you a smashing 90s techno set and dress up as a lollipop lady on acid 
1,No more exams! I'm free at last! Hahahaha time to have fun 
1,@chicklitter @wdprescott The stain on my couch per my post last night. 
1,@jonathanblakeme just looking here in Pittsburgh. Slowly movin up in the world 
1,So nice out today ^-^ &amp; it's my grandma's b-day  gonna go to the Best restauraut I have ever been 2 
1,is going to sleep now. bye. nights. xoxo.  http://plurk.com/p/11edkw
1,Waiting 4 Coldplay!!! 
1,@Jiist lol other than my boss it's not a bad morning 
1,@myfabolouslife goodmorning to u 
1,i want LVATT to be #1 trending topic 
1,I needed to hear that especially today! Thanks 4 sharing! 
1,@mrgoddamnit long story 
1,"@h_ng you are my new shoe hero!  A woman after my own heart. &lt;3 shoes but don't &lt;3 paying full price, EVER! hahah."
1,@buckhollywood omg! im such a loser! how did i not know you were on twitter!  well now i do! 
1,"Says, &quot;Thanks For All The Calls Again Today! We Loading A Good Topic For Ya To Discuss Tomorrow....&quot; "
1,lovely weather 
1,@DaveJMatthews @SLessard can't wait to see you tonight! No storm will stop us!! 
1,"@subclubloyal hmm, nah kettles are definitely my favourite  toasters a close second though! haaha, what about you? microwave?"
1,Currently staring idly into space - Have done no work today!! Im blaming Lauren Rutherford - shame on her!!! 
1,Romans 8:15-17 (The Message version) 
1,Ah the forward 2009 conference is 95 dollors. Buts its chris tomling and david crowder band.  and its 3 hrs away from where we are sta ...
1,Havin a pot noodle ......................... how exciting my life is today 
1,@fragileheart Of course. That city is MINE. Now I'm back to work on London some more. 
1,Wonders what it would be like to win the apple voucher from #squarespace 
1,@annemai - Likewise  We have the good spot.
1,@shannakfiles good! I'll know where to drive!  
1,@KempEquine nothing wrong  Mom has one for me(I can't keep up with bike)-used as &quot;stroller&quot; when I hurt my knee and couldn't take a walk.
1,@UxSoup Soup you already confirmed! 
1,I am a happy #modxer. Are you? 
1,"@messicars YEAH LAH IT'S ALL OF YOU  &amp; WHY IS IT GOOD, IT MEANS IM GG T HAVE TO EAT MORE AND SPEND MORE AND GROW FAT?!"
1,"@Hstamand As I remember, your mother took the kitchen sink -- and a drain rack. No dirty dishes around her "
1,Good morning buddies!!! today is the DAY!!!  God bless this day 
1,@fgrehm what laptop did you buy? 
1,"@chasewhale You, sir, are too kind. Thanks. "
1,@o0omunkieo0o Thanks! I think so too. I call her my &quot;late birthday present from God.&quot; 
1,"@caro_k I'm sorry, I didn't check my cell phone after the prayer and found out now about the message. So what's your question? "
1,@ayeleen i don't even know haha. I am weird. But I think I am just going to use my other one. so I will follow you on that one 
1,@o2 is it true we can't add the unlimited bolt one any more? I want to get 3gs but 500 sms isn't realistic for me?! Advise please 
1,playing with my dog and being on Twitter 
1,@DarwynsTheory Please follow @peterfacinelli! I'll follow you 
1,@Jonasbrothers ohmylord!!!!!!! the new album is AMAZING! thank you for sharing your talents with us! 
1,@MikeDriehorst  Hey us locals have to stick together 
1,"@noellhyman AWESOME, girlfriend!  That totally rocks -- two of my favorite people together in one place!  "
1,is getting the new env tuch today  woopwoop
1,My William(KHJ) resting at home  : http://bit.ly/drXCC
